Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,card_id,device_type,channel,corridor,merchant_category,account_age_days,device_change,corridor_new,n_clicks_session,session_duration_s,txn_gap_s,card_txn_rank,txn_count_1h,fraud_mode,Class
136327,1.858704,-0.405946,0.738325,-0.081855,0.387336,0.978373,-0.391803,0.277747,0.374506,0.660646,1.014284,-0.967537,1.238334,1.511561,0.635359,0.324215,-0.69171,-0.398475,-0.161388,-0.106138,1.723438,2.298185,0.488734,0.720717,-0.797856,1.048018,1.078036,1.297337,27.76,8985,web_mobile,web,US->MX,p2p_transfer,819,0,1,15,53.8,42607.0,6,1,none,0
74826,1.74709,-0.701257,-0.858916,0.140304,0.178153,0.622916,0.947873,-0.511007,0.066301,-0.694638,1.518705,0.757888,0.091604,0.180987,-0.621132,1.247671,0.613372,-0.48454,-0.099737,0.94152,0.345131,0.815734,-0.079429,0.573136,-0.133588,0.36995,-0.461674,2.762887,5.22,37478,android_app,app,US->NG,cash_pickup,1055,0,0,9,131.1,27168.0,7,1,none,0
166551,-1.02621,2.680539,-0.127727,0.693483,-0.158138,-1.128371,0.27558,-0.60642,-0.344563,-1.232396,-0.535431,0.896933,0.622805,-1.339295,-1.620754,-1.025905,0.308195,0.453467,0.149915,-0.060317,-0.36341,0.41913,-0.547834,-0.696376,-0.629598,-2.21667,0.425374,0.072484,14.43,20705,ios_app,app,US->GT,p2p_transfer,1383,0,0,10,35.1,29834.0,10,1,none,0
69476,1.313675,-0.938952,0.413571,0.227473,-1.72609,-1.071752,1.24225,-0.628921,-1.101813,1.054662,0.357326,0.288808,-0.27693,-0.027427,-0.265818,-0.886793,-0.554597,0.454194,0.38135,-0.733392,0.570631,-1.123083,0.792629,-1.135238,1.454459,-1.968248,0.921989,-0.540465,75.13,4265,android_app,app,US->PH,bill_pay,28,0,0,6,60.5,41492.0,4,1,none,0
146452,-0.253173,-1.207528,1.341219,0.324528,-0.34726,-0.279746,-1.294213,-0.310742,-0.448967,-1.735692,-0.746766,2.102286,1.45717,0.59506,-2.191639,-0.186505,-0.609137,0.647127,-0.563399,-0.509449,1.031196,-1.715995,0.399552,1.028313,0.380821,-0.695963,-0.400599,-0.554919,32.15,41660,ios_app,app,UK->NG,bank_deposit,687,0,0,12,50.5,999999.0,1,1,none,0
72830,0.050224,-0.39358,1.428582,-0.626304,0.667499,0.861629,-0.708057,-1.2599,0.48417,-0.215606,0.138886,0.630877,0.873127,0.411934,-0.692231,-0.186834,0.462587,0.754185,-1.062957,-0.014236,1.185186,0.917246,-0.462271,-0.199707,-0.709524,0.389005,1.009553,-1.863852,10.24,43704,android_app,app,UK->NG,airtime_topup,892,0,0,11,44.0,999999.0,1,1,none,0
63770,-1.448956,0.181091,1.417554,-1.398963,0.659334,-1.425931,0.312319,0.450687,0.201213,1.380197,-0.648543,0.570089,0.417997,-1.135571,-2.404918,-0.323154,-0.370624,-1.153116,1.081667,0.888545,1.204111,-0.909279,-0.792677,1.008581,0.361002,-0.262493,1.108572,1.066921,17.45,993,web_desktop,web,UK->NG,cash_pickup,405,0,0,11,30.2,999999.0,1,1,none,0
146375,0.867402,-1.370241,0.050866,-0.849843,-0.275225,0.811988,-1.232011,-0.425038,-1.675043,0.724903,1.767717,0.693696,-0.736449,-0.353609,1.14807,-0.079768,-1.973823,1.814671,-0.029971,-0.016674,0.264423,0.206284,-0.570328,0.699375,-0.02897,-1.227535,-2.128501,-0.729256,15.94,836,web_mobile,web,US->GT,airtime_topup,452,1,0,9,64.7,44127.0,7,1,none,0
143848,0.354512,-0.685447,0.735564,-0.027501,-0.771411,-0.742485,-0.622756,0.301103,-0.673442,2.897266,-0.048842,0.278473,-1.37049,1.882714,0.579043,-1.796843,0.383858,0.933863,-0.049579,-1.08781,0.24454,-1.307213,0.868756,1.179397,-3.269989,0.294235,-0.674167,0.102185,19.54,29175,android_app,app,US->MX,airtime_topup,52,0,1,9,40.5,60004.0,6,1,none,0
70337,0.524914,-0.925509,-0.241287,-1.169105,0.475811,-0.195462,-0.603568,-0.63436,2.324533,-0.85212,0.029658,-0.331075,0.039401,0.707096,0.592504,-0.189132,1.639677,-0.971314,1.338557,0.229565,0.052429,-1.269853,-2.046912,-1.615876,0.91687,0.384899,0.686075,0.532935,34.03,4068,ios_app,app,US->PH,bill_pay,351,0,0,9,321.1,20040.0,3,1,none,0
168042,0.909028,1.196823,1.128967,-1.773552,0.03058,-1.603237,1.043764,0.054121,-0.261571,0.3733,-1.459934,-0.296364,-0.622077,-0.185116,-1.214157,-1.040409,2.328843,1.016122,0.546045,-0.556694,0.667278,0.864327,1.206447,0.291405,0.244051,0.156883,-0.083876,-2.463761,902.73,19889,web_mobile,web,US->GT,airtime_topup,1198,0,0,8,36.3,54677.0,6,1,none,0
49400,-0.029735,-2.01431,0.380489,-1.175444,1.244544,-1.464947,-0.755939,0.259042,-0.743116,-0.229717,0.146255,0.101782,0.012309,-1.190369,0.774237,0.717892,0.628722,-0.786206,0.214435,-1.986776,0.586124,-0.251862,0.861821,0.795776,0.518688,-0.233422,1.080671,1.853465,91.54,3674,web_mobile,web,AU->PH,p2p_transfer,598,0,0,8,73.3,10468.0,4,1,none,0
18375,-0.717045,0.64227,-0.538363,0.775387,-0.145436,0.144234,-1.632801,2.44345,0.591655,0.418631,-0.183668,-2.067238,-1.457787,-0.58332,0.462786,0.41272,-0.193473,0.355293,0.553921,-0.02447,0.548417,1.450886,-1.792124,-0.816501,0.718499,-0.495753,-1.203405,0.754886,17.99,25948,web_mobile,web,US->GT,p2p_transfer,320,0,0,8,120.3,10342.0,2,1,none,0
159034,0.043833,0.431652,0.251042,0.448432,-0.510869,1.484231,1.636472,-0.500552,1.096726,0.680292,0.634246,-0.968617,-1.324312,0.057651,-0.189562,0.392782,0.417208,-0.07759,0.328673,-0.641884,-1.070023,-0.362899,-0.178249,-1.18705,0.692379,-1.493201,2.418539,0.47095,24.05,20464,ios_app,app,US->GT,bill_pay,858,0,0,9,19.4,98.0,8,2,none,0
117147,0.248704,-0.327123,0.251709,-0.118553,0.202903,-0.787491,-1.609374,1.135396,0.430481,0.905957,-0.190508,1.443386,-0.429212,1.687108,0.533311,-0.041606,-0.396388,0.300283,0.358819,-0.386995,-0.3911,1.026192,-0.938256,-0.88538,1.039542,0.890604,0.226651,0.791578,2.39,5762,ios_app,app,US->IN,bill_pay,986,0,0,13,20.7,10454.0,8,1,none,0
111977,-0.730421,0.476481,0.009635,-0.977355,-1.196241,-1.649141,0.027903,-0.901625,-1.495138,-0.417677,1.832291,-0.460926,-0.318162,1.168679,1.819898,1.231279,-1.266304,-1.896378,0.609258,-2.133523,-0.959269,0.952992,-1.550303,0.267589,0.537793,-0.076136,0.371106,-0.253494,39.58,47073,android_app,app,UK->NG,p2p_transfer,911,0,0,14,132.4,10804.0,3,1,none,0
33859,-0.323702,-1.370309,1.559105,0.892594,-0.031033,-1.589643,1.403657,0.780274,0.208203,1.556588,0.434754,-0.308595,0.268256,0.272911,-0.521149,-0.607476,0.486376,0.907647,-0.499186,1.271335,-0.392183,-0.731905,0.504799,-0.999691,-0.961009,1.044185,1.171403,-0.044986,10.84,22723,web_desktop,web,AU->PH,p2p_transfer,600,0,0,6,69.4,999999.0,1,1,none,0
102058,-0.337209,0.170368,0.299511,-0.423524,0.516704,0.197968,0.852647,-0.605059,-0.307713,0.367647,0.620657,0.950347,-0.343551,-1.144302,0.864945,0.596011,-0.625122,-1.60794,-0.443001,0.654794,-1.422076,-0.483418,-1.693071,1.252503,-0.704656,-0.554457,-1.594241,1.187913,13.81,41716,android_app,app,UK->NG,p2p_transfer,999,0,0,13,12.9,999999.0,1,1,none,0
141538,0.520424,-3.12975,1.319961,0.711087,-0.18345,-1.414497,0.105085,0.169144,1.609334,0.564917,1.468593,2.55217,0.016387,-1.920832,-0.789434,-0.412664,-2.475662,-0.458401,0.910081,0.528247,0.128396,0.846538,1.397834,0.125517,-0.069843,-0.710762,1.048679,0.051044,13.96,27483,web_mobile,web,US->MX,p2p_transfer,415,0,0,13,61.7,35700.0,7,1,none,0
155318,-0.241979,-0.270693,-1.296426,-0.373719,0.472718,0.303191,0.542095,-1.057969,0.835868,-2.34563,0.792913,-0.576897,-0.586524,0.402197,1.004015,1.032868,-0.76093,0.148149,1.183258,0.961095,-0.593677,-0.32066,-0.405315,0.888153,-2.461538,0.922653,-0.308487,0.955206,9.15,6722,web_desktop,web,US->PH,bill_pay,88,0,0,10,113.7,74523.0,4,1,none,0
126860,-0.583999,-0.766943,-1.51699,1.352614,2.116994,0.542406,-0.321688,-1.428414,-0.210658,1.054524,1.817022,1.754684,0.284718,-0.181747,-1.275097,-0.064063,-1.061352,-1.088296,-0.409956,0.278391,-0.059288,2.559126,-0.729473,-0.101144,-0.478936,-1.4148,-0.6587,-0.342721,4.97,6635,ios_app,app,UK->NG,p2p_transfer,519,0,0,7,107.7,4715.0,9,1,none,0
44750,0.192735,2.170177,0.028654,1.522321,1.953122,-0.014168,1.680461,0.089679,-0.043583,0.625556,-0.349285,-0.018992,-1.827564,0.087573,-0.279202,-0.55282,0.214296,-0.155696,0.188621,0.982642,-0.634816,-0.663155,-1.725156,-0.891972,0.819252,1.369832,-0.074496,0.677917,22.12,21429,web_mobile,web,US->NG,airtime_topup,426,0,1,10,136.7,28692.0,2,1,none,0
26223,1.800738,0.59181,1.367814,-1.257452,-1.337176,0.740232,-0.204459,0.49964,-1.226935,0.315738,-0.940803,-2.109986,-0.344396,0.65832,2.172138,1.089543,-0.15876,-0.548033,0.70486,-1.815888,-0.544137,1.217893,-0.873819,-1.39935,-0.128054,0.858679,-0.827742,0.46574,22.86,23100,web_mobile,web,US->GT,bill_pay,243,0,0,7,126.0,999999.0,1,1,none,0
143276,0.612914,-1.311994,1.780828,0.874766,-0.105129,-0.305441,0.159205,0.954841,-1.520698,-1.349619,-0.435399,0.506949,0.953599,-0.206066,-0.734032,0.550016,1.085247,-0.960953,-1.011537,-1.838924,0.813274,0.317961,-1.12801,-0.667516,0.077669,-1.331371,-0.683089,1.420855,46.68,46381,ios_app,app,AU->PH,bank_deposit,1046,0,0,9,15.0,7220.0,7,1,none,0
71231,-0.151057,-0.744623,-1.148684,-0.936161,2.457795,-0.859068,-0.172825,-0.635892,0.716185,0.133377,-1.322744,-0.824111,0.440825,0.386969,-0.443298,1.686088,0.149004,-0.145006,-0.093308,-1.312493,-1.239513,-0.778247,-1.148398,0.132678,-2.254625,-0.973965,1.398216,-0.124585,27.98,27680,web_mobile,web,UK->NG,bill_pay,69,0,0,9,149.2,9178.0,6,1,none,0
70403,0.078532,-0.910784,-0.58366,-0.875018,0.754888,-2.174799,-1.288877,-0.744968,-1.228874,1.033837,0.171911,2.813421,0.97121,-0.930121,-1.353437,-0.759589,-0.00331,0.395023,-1.161878,-0.623678,1.731582,-0.720632,0.056922,0.064783,-0.393435,1.058023,-0.587091,0.702665,20.54,27482,web_desktop,web,US->NG,airtime_topup,769,0,1,10,102.7,20102.0,5,1,none,0
113987,-0.285709,-0.607802,-0.027236,-1.363025,0.970846,-0.626189,0.999936,-0.456218,-0.595573,-0.187204,0.512268,-0.262283,-1.136021,-1.768333,2.193622,-1.405091,0.097993,-0.666409,0.981565,-0.263681,0.350467,-0.507669,-0.968218,0.587297,1.484276,-0.43858,-0.577439,1.621993,12.17,20502,web_mobile,web,UK->NG,bill_pay,1366,0,0,13,162.3,27160.0,5,1,none,0
113344,1.032033,-0.648364,-0.573388,0.967913,1.931378,-0.347426,0.785943,-0.049764,0.357937,-0.798852,-0.158627,1.637673,0.402159,1.555517,0.396135,-1.45311,0.659347,-2.169599,-0.264463,0.945697,0.6377,-0.036607,0.594985,-0.387121,1.710665,0.410105,0.227716,0.193372,10.28,19046,ios_app,app,US->NG,p2p_transfer,1199,0,0,8,43.8,7377.0,8,1,none,0
130598,1.975368,-1.293174,-1.497263,-1.081245,-0.642834,-0.376328,1.932858,1.65673,-2.607223,-0.693806,1.499124,0.603958,0.481488,-0.350426,1.893868,0.760693,0.307831,-0.808128,-0.804045,-0.085709,-0.570762,-0.985494,-0.929227,0.708941,0.246796,0.528927,1.469146,0.709971,942.11,14956,android_app,app,US->MX,p2p_transfer,399,0,0,13,158.7,7325.0,6,1,none,0
73519,-0.122806,0.325677,0.037088,1.340117,0.086919,-1.672608,-1.351835,0.712527,0.824461,0.426711,0.883497,-0.132789,0.179249,-3.055115,0.338336,1.186338,1.096069,-0.503604,0.212448,-0.886986,-0.500098,1.985223,-1.580315,-1.075828,1.080906,-0.496597,0.448448,1.854937,12.46,15712,web_mobile,web,UK->NG,bill_pay,1088,0,0,10,109.2,11739.0,4,1,none,0
69918,-0.384268,-0.821258,0.083316,0.610714,0.20984,0.351972,1.770165,-0.82478,-0.303529,0.260455,0.792944,-0.660167,-0.965771,-0.682716,-1.905879,0.069449,1.669571,0.554676,1.349162,0.189743,-0.617094,1.109919,-0.008822,-2.092604,-1.293352,0.846903,-0.029622,-0.552265,5.07,44878,web_desktop,web,CA->IN,p2p_transfer,33,0,0,7,211.2,30735.0,4,1,none,0
50807,1.570751,-0.059063,0.045752,-0.169454,0.612106,0.886164,0.760208,-1.132959,-1.357788,0.422014,1.276216,1.109987,1.199589,0.547231,0.369761,-0.936985,0.732633,0.415579,-0.238652,0.740424,-0.73121,0.296654,-0.226111,0.748165,0.248247,-1.238615,0.143765,-0.381923,12.64,4889,web_mobile,web,US->MX,cash_pickup,1059,0,0,17,63.8,22377.0,3,1,none,0
40007,0.20275,0.43121,-1.00228,-2.712701,-0.453014,0.757009,-0.586126,0.928544,-1.513129,-0.67234,0.251914,0.421079,-1.605155,-0.202658,0.561446,0.244331,0.211682,0.810566,-1.52004,-0.71917,-0.409487,-0.201026,-1.41694,0.987842,-0.017149,1.179563,-1.412508,-0.804015,10.09,40485,ios_app,app,US->NG,bank_deposit,1459,0,0,8,58.2,999999.0,1,1,none,0
132174,-0.320903,-0.363192,-0.627551,-0.308318,0.73176,-1.380495,0.84196,0.742728,-2.344451,0.026557,-0.399937,-1.90247,0.206741,-0.887129,-1.363046,0.281688,-0.508879,-0.938677,-0.644974,-0.007536,-1.675858,-0.388323,-0.639686,0.988559,0.181595,0.681782,2.280466,-0.836192,26.95,44446,android_app,app,US->IN,bank_deposit,892,0,0,12,26.0,16284.0,9,1,none,0
104636,0.403562,-0.06831,-0.303927,-1.415561,-1.200001,0.444745,-1.573994,-1.254988,0.180799,0.285029,-0.874064,-0.1923,-0.317088,0.271385,1.287409,1.1874,-1.580202,0.595822,-0.436388,-1.998894,0.362063,-0.991651,0.971934,-0.829532,-0.368637,1.908042,-1.643645,1.209668,19.47,21202,ios_app,app,US->IN,airtime_topup,741,0,0,10,182.0,33456.0,4,1,none,0
11898,-0.111328,0.025185,0.490138,-1.41646,0.649129,0.838134,0.393874,2.68563,1.417535,-0.159223,-0.889156,0.080506,-1.460372,0.528166,-1.113919,0.116291,0.683788,0.768407,-0.134614,-0.804243,-1.211651,1.712443,-0.949156,0.228176,0.354202,-0.695978,-0.044852,0.042317,75.43,43592,ios_app,app,US->IN,p2p_transfer,61,0,0,13,20.8,999999.0,1,1,none,0
18461,1.859992,-0.405481,-0.49677,1.924922,0.506302,-0.563285,1.750719,0.214674,-0.145431,0.086307,0.162122,1.199675,0.25623,0.834421,-0.752137,-0.012246,-0.342484,0.465544,0.590439,1.153605,0.126962,-0.107547,-0.842196,-0.59749,2.447444,-0.769321,-1.742387,-0.380433,69.62,15140,ios_app,app,UK->NG,p2p_transfer,1301,0,0,11,148.7,999999.0,1,1,none,0
93152,0.789847,-1.399507,-0.668956,-0.381357,1.817889,-1.136127,0.647191,0.535434,-0.084929,-1.652387,1.265819,0.622137,1.681294,0.177373,-0.494677,0.76439,2.043393,-0.382454,1.314596,0.049874,-0.798396,0.258625,-0.272192,-1.109878,0.212743,-0.237406,0.099728,0.711214,36.11,40869,web_desktop,web,UK->NG,cash_pickup,1172,0,0,6,182.3,41449.0,3,1,none,0
155921,0.073682,0.288029,0.696579,0.622673,-1.99708,0.340748,-0.555812,-0.877856,1.953584,1.57739,-0.498335,1.037399,-0.592951,-1.740776,-0.371198,0.361679,-2.950262,-0.422068,-1.117014,-0.03221,-0.863153,-0.437354,-1.188594,0.497524,0.991139,1.172055,-1.781992,0.727133,61.84,42018,ios_app,app,US->NG,bill_pay,581,0,0,9,70.5,3028.0,7,2,none,0
163953,-0.800639,0.079379,0.036437,0.658711,0.613601,-1.109674,2.432792,-1.855645,-0.006687,0.5359,-1.169334,0.299945,0.609665,-0.990543,-0.026944,-0.423876,0.704883,-0.317304,0.634908,0.08513,0.091806,1.359395,0.175868,0.066061,1.436858,-2.551884,1.103663,-0.063982,25.05,37362,web_mobile,web,US->PH,bill_pay,577,0,0,9,148.8,50492.0,5,1,none,0
160628,0.661099,-0.486145,-2.068932,1.964512,-0.459234,-1.08317,-0.347039,-0.539973,0.137977,-1.279254,-0.498756,0.19138,0.887067,1.054537,-1.61145,-1.321349,-0.442425,-1.620813,-0.157914,1.716855,-2.422886,1.557429,-0.171422,0.38704,0.253659,-2.386103,1.877306,1.034829,12.82,46615,android_app,app,US->GT,p2p_transfer,44,0,0,11,116.4,36688.0,6,1,none,0
33065,1.947623,1.77203,0.161366,-0.288377,2.776775,-1.510922,-0.665288,0.453183,-0.902896,-0.557253,-2.087483,-0.755242,-0.528006,-0.429595,-0.621607,-0.584756,1.871115,-0.536322,-0.1628,-1.391185,-0.481893,1.225653,-0.724775,-2.281657,-0.914511,-0.975246,1.638893,-1.294729,146.94,28796,android_app,app,CA->IN,bill_pay,424,0,0,11,55.0,1088.0,3,2,none,0
63867,-1.161594,-0.592969,-1.086782,0.364062,0.005436,-0.350854,-1.801359,0.117029,-0.912343,0.202412,-0.943202,0.240164,0.292534,0.063073,-0.111659,0.747756,-0.84891,-0.680339,0.531066,0.364797,-0.862453,0.663715,-0.64625,-0.645458,1.855516,0.020195,0.939091,0.71001,31.99,47030,web_mobile,web,AU->PH,p2p_transfer,265,0,0,12,73.1,32440.0,3,1,none,0
105595,0.71521,-2.153396,-2.074635,1.286887,0.025735,0.11201,-1.219917,-0.790368,-0.403723,1.739075,-0.110211,0.581535,0.177999,1.412242,0.277046,0.817896,0.331107,0.146714,0.051401,0.208864,0.090204,1.011969,-1.340422,0.704836,-0.173308,0.796863,0.750644,0.316762,77.78,3454,web_mobile,web,US->NG,airtime_topup,589,0,0,10,64.3,2066.0,6,2,none,0
165938,0.111905,0.920283,0.891647,-0.412054,-1.529401,-0.662424,0.155213,-0.165987,0.216233,0.160134,1.580362,0.155199,1.059527,-0.202136,0.320608,0.428038,-0.842155,-0.361536,-0.74529,0.002249,-0.699731,0.778858,-0.123824,-0.07184,1.115637,-1.901079,0.153126,-0.283955,6.36,35847,android_app,app,US->MX,cash_pickup,627,0,0,10,51.7,22792.0,5,1,none,0
71346,1.819914,0.066702,1.538731,-0.410921,-0.676453,1.534934,1.102972,1.308261,2.026817,1.25456,1.701638,-1.444112,1.823455,-1.082318,0.083264,-1.138147,2.097884,1.014351,-0.348288,0.925383,0.166933,0.215884,-0.507434,0.171572,-0.703755,0.041672,0.047583,-1.737545,19.43,4577,ios_app,app,US->GT,p2p_transfer,1076,0,0,6,49.9,829.0,7,2,none,0
154061,1.118686,0.306346,0.599006,2.054287,-0.717789,0.664449,-0.334624,-1.482457,-1.632891,-0.739102,1.480407,1.304188,-0.587016,0.188198,-0.654209,-1.034579,-1.431154,0.914124,0.271817,0.136677,0.873544,-1.709038,0.421179,0.909401,0.715442,-0.489194,2.31138,-1.001512,24.93,38269,web_desktop,web,CA->IN,bill_pay,808,0,0,15,8.8,50144.0,7,1,none,0
24813,2.320915,-1.067072,0.694117,-0.809998,0.144121,0.141533,0.273621,-1.482849,-0.950106,0.084413,1.27159,1.089615,0.360439,-1.144101,-0.454606,-2.22186,-0.387083,-0.001966,0.72164,0.464949,-1.369065,0.198435,-0.89946,0.420213,1.475907,0.74195,-1.963672,0.377817,17.24,31389,web_desktop,web,US->MX,p2p_transfer,225,0,0,6,468.9,3602.0,2,1,none,0
166036,-1.210241,0.615234,-0.754403,-0.980119,1.067893,0.107344,1.01686,-0.626164,-0.065247,0.36396,-0.288227,-0.616138,-0.858483,0.006403,-0.6261,-0.368424,0.522278,-0.260973,0.303377,-0.126089,-0.327222,-1.31674,0.25798,-1.718129,0.187791,0.530911,1.364284,-0.279827,7.52,36364,ios_app,app,AU->PH,p2p_transfer,510,0,0,7,24.5,57528.0,10,1,none,0
11695,-0.576261,-0.512287,-1.679184,1.399742,0.918525,1.567837,0.830282,-0.43216,2.176314,-0.611677,0.092255,-0.250896,0.052439,0.235004,-1.164876,0.880318,-1.375722,1.10818,-0.784956,0.603626,-1.114367,0.012993,0.708098,-0.633356,-0.71347,-0.360464,0.589626,-0.101629,13.36,24326,android_app,app,AU->PH,p2p_transfer,195,0,0,7,128.4,999999.0,1,1,none,0
8358,-1.08288,-1.426042,0.415785,0.670037,0.272841,-1.318406,-0.974798,-0.772434,1.392927,0.658322,0.04062,1.483436,-0.390237,1.004063,-0.312394,1.456822,0.345228,1.585506,-1.558667,-0.071182,0.177649,0.713694,0.887064,-0.6021,1.589072,0.790185,0.177817,-0.031903,17.22,3706,android_app,app,US->PH,p2p_transfer,1463,0,0,13,123.6,999999.0,1,1,none,0
74160,0.470159,0.874229,-0.480698,1.055767,0.329938,0.569191,-0.994328,-1.132903,1.751063,-0.490261,-0.584661,-1.829357,-0.801637,1.252903,1.028946,0.36374,-1.553148,-0.365524,0.101047,1.713598,-2.412292,-0.079618,1.054466,1.925509,-1.094077,-0.17326,0.148393,0.532138,26.46,1161,web_desktop,web,UK->NG,cash_pickup,875,0,0,7,185.0,50655.0,2,1,none,0
36515,0.576533,2.074731,2.083411,0.594812,-0.62937,0.339852,-0.304175,-0.122845,0.91427,0.969515,0.486517,1.094888,-2.212534,0.409282,1.145895,0.117115,0.309304,-0.041288,-0.0517,0.248079,-1.332502,1.747272,-0.380147,0.373292,2.060292,-0.143075,-2.224999,-0.916587,3.83,16236,android_app,app,US->NG,bill_pay,1192,0,1,8,62.3,7984.0,3,1,none,0
147147,0.797109,0.001962,0.928216,-1.108925,0.360377,0.404226,-0.271149,-0.419693,0.118577,-0.321468,-0.680505,0.198528,-0.421312,-0.622289,-1.830086,-0.228255,-0.977282,-0.216828,0.51011,0.180858,0.88958,1.751277,0.175547,0.411558,-1.308308,2.223693,-0.023421,-2.049136,11.11,17754,android_app,app,US->NG,airtime_topup,340,0,0,8,170.9,22610.0,3,1,none,0
42577,0.636517,0.545565,1.819301,0.233218,-0.40836,-0.124368,0.642455,0.025816,-0.285752,-0.650683,-0.898206,-0.103811,0.009723,1.388342,0.958002,-0.776332,0.600205,0.805261,0.449381,-0.244361,-0.928753,-0.459874,1.092083,0.024315,0.070593,0.364888,0.765134,1.699311,977.77,22640,ios_app,app,US->IN,bill_pay,1074,0,0,8,75.1,5470.0,5,1,none,0
83492,0.887415,-0.841309,0.348894,-0.521553,0.721359,1.028103,-0.646328,-0.901408,-0.301625,0.765281,-0.953277,0.034351,-0.851338,-0.037773,0.108234,-1.412987,-0.068176,-0.217777,0.38262,-0.255301,-1.566532,0.314479,0.886562,0.338603,-0.730784,-0.444807,2.196265,-1.181616,3.29,15662,web_desktop,web,US->PH,cash_pickup,233,0,0,8,100.1,51830.0,4,1,none,0
18268,-0.036529,-0.313367,1.455418,-1.61664,0.799312,-0.77701,0.387236,-0.095161,-2.151176,-1.432748,-1.296513,0.324544,-0.196458,1.630516,-1.577329,-1.408775,0.445943,-0.794674,0.092272,0.386166,-0.207961,-0.128486,-1.321212,-0.809227,3.290822,0.131191,0.965127,-1.711654,14.36,12668,web_desktop,web,AU->PH,p2p_transfer,1367,0,0,12,180.2,999999.0,1,1,none,0
20941,-0.396448,1.86943,-0.010507,0.210717,1.418406,-0.089741,-0.697875,0.571601,-0.833251,-2.054685,0.029229,-1.065218,-0.693104,-0.083373,0.780925,0.272826,2.692265,-0.388412,1.215654,-1.201323,0.66303,-0.578943,0.780295,-0.828497,-0.274278,0.41802,-1.328964,0.38008,96.37,39620,web_desktop,web,CA->IN,p2p_transfer,1086,0,0,16,221.2,1534.0,2,2,none,0
145220,-0.729849,1.278517,-0.8975,0.065271,2.080364,0.328794,-0.804604,1.252489,-0.851433,-0.30738,-1.523979,1.220606,0.588684,-2.230935,-1.087259,0.084227,-0.070786,0.404546,0.737163,0.396098,-1.44518,-0.091358,-1.466072,0.86828,1.335293,0.71397,-1.599,-0.352743,26.54,13814,android_app,app,AU->PH,airtime_topup,236,0,0,10,76.7,54588.0,4,1,none,0
6276,0.032953,0.210762,-1.75794,-0.34119,0.179665,-1.318912,0.256671,0.504408,-0.826578,0.468781,-0.722156,1.415447,-0.080211,-0.250916,0.637389,0.296664,-0.117772,-0.886481,-0.216359,-1.216176,0.296248,0.76273,1.248359,-1.358389,1.941386,-0.308614,-1.497892,0.471833,38.73,9343,android_app,app,AU->PH,p2p_transfer,942,0,0,12,90.1,999999.0,1,1,none,0
146335,0.236683,0.09981,1.578658,0.125344,1.408101,-0.308406,-0.753507,-1.522646,0.503424,0.102865,-0.020414,0.412645,0.277196,1.32702,1.066337,-2.287843,-0.711067,0.199056,-1.414225,0.990638,1.249747,-1.453279,-0.396569,-0.356217,0.479128,1.067058,-0.414466,-2.425884,12.37,29952,web_mobile,web,US->IN,bill_pay,1334,0,0,15,141.6,32771.0,4,1,none,0
161643,0.17427,-0.311414,-0.309137,-0.337713,1.54253,-0.679589,-0.360674,1.743691,-1.073988,1.863859,0.736975,1.358038,0.971814,1.052428,0.496933,0.437061,-0.845928,-0.160787,-1.487056,-0.269441,-1.738189,-0.806648,-1.083446,0.96241,0.474403,0.619236,0.805966,-1.528902,69.97,4886,web_mobile,web,CA->IN,p2p_transfer,220,0,0,10,51.7,54941.0,4,1,none,0
90806,1.039839,1.044208,-0.985385,0.535756,0.347032,0.283601,-0.059665,1.273434,0.506172,0.429733,0.882131,-0.085085,0.294679,-1.582529,0.407174,-1.807527,0.124772,-0.24474,0.738336,0.562118,1.711165,0.968522,-1.250903,0.943632,-1.487571,-1.023074,0.197381,-0.941368,86.11,10246,web_mobile,web,US->NG,airtime_topup,1153,0,0,10,155.6,27240.0,6,1,none,0
